Unnamed: 0,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoMeter,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response
15,Into the Wild,1945,R,13 Jun 1980,133 min,"Biography, Drama, War",Howard Hawks,"Stephen P. Lindsey (screenplay), Kaneto Shindô (motion picture ""Hachiko monogatari"")","Wallace Ford, William H. Lynn, Victoria Horne, Jesse White","In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied West Texas town that is slowly dying, both culturally and economically.",English,"UK, South Africa, Italy",6 wins & 6 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzOTk3OTAtNDQ0Zi00ZTVkLWI0MTEtMDllZjNkYzNjNTc4L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.6/10,,8.7,"1,108,627",ID-174,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/killing/,10 May 2016,,Warner Bros. Pictures,,True
81,Citizen Kane,1999,PG-13,14 Mar 1997,119 min,"Action, Adventure","Dean DeBlois, Chris Sanders","Lew Wallace (novel), Karl Tunberg (screenplay)","Bruce Allpress, Sean Astin, John Bach, Sala Baker",A man's coerced confession to an IRA bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,"English, Quenya, Old English, Sindarin",USA,Nominated for 5 Oscars. Another 51 wins & 115 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMDdkYzE5ODYtMmIwZi00MDgzLTk1YWEtZTcwNGRmMzAwNDMzXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,Internet Movie Database,8.3/10,77,8.3,"24,842",ID-175,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/guardians_of_the_galaxy/,29 Jun 1999,"$120,523,073",Warner Home Video,,True
197,The Wild Bunch,1978,PG,15 Jan 1951,118 min,"Comedy, Drama",Paul Greengrass,"Larry McMurtry (screenplay), Peter Bogdanovich (screenplay), Larry McMurtry (novel)","Danny Elfman, Chris Sarandon, Catherine O'Hara, William Hickey","When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana Jones must follow in his father's footsteps to stop the Nazis from getting their hands on the Holy Grail first.","English, German, French",USA,Won 3 Oscars. Another 28 wins & 17 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTM3OTc0MzM2OV5BMl5BanBnXkFtZTYwNzUwMTI3._V1_SX300.jpg,Internet Movie Database,8.3/10,70,8.1,"787,997",ID-176,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/alien/,08 Jun 2010,,Warner Bros. Pictures,http://www.indianajones.com/raiders/,True
250,The Big Sleep,1941,PG-13,01 Sep 1954,154 min,Drama,Milos Forman,"John Huston (screenplay), B. Traven (based on the novel by)","Gregory Peck, John Megna, Frank Overton, Rosemary Murphy","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.","English, Mende, Afrikaans",USA,Nominated for 1 Oscar. Another 7 wins & 7 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjZiNzIxNTQtNDc5Zi00YWY1LThkMTctMDgzYjY4YjI1YmQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.6/10,,8.0,"367,328",ID-177,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/in_the_name_of_the_father/,19 Mar 2002,,Paramount Pictures,,True
51,Laura,1951,PG-13,27 Nov 1976,136 min,"Crime, Drama, Mystery",James Cameron,"James Mangold (story by), Scott Frank (screenplay), James Mangold (screenplay), Michael Green (screenplay)","Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich","A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.","English, German, French",France,Nominated for 2 Oscars. Another 23 wins & 99 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1_SX300.jpg,Internet Movie Database,8.6/10,,8.4,"161,564",ID-178,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/pulp_fiction/,27 Aug 1997,,Miramax Films,,True
112,How to Train Your Dragon,1970,PG-13,16 Dec 1988,109 min,"Drama, Film-Noir, Mystery","Jared Bush, Byron Howard, Rich Moore","Stanley Kubrick (screenplay), Arthur C. Clarke (screenplay)","James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell","WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people, and becomes the first man in American history to receive the Medal of Honor without firing a shot.",English,"UK, India, USA",Nominated for 1 Oscar. Another 11 wins & 21 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BY2NkNTcxNjAtODhjMS00Mjg2LWI1OGItMjRhMGJlODBkZTVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzAxMjE1NDg@._V1_SX300.jpg,Internet Movie Database,8.1/10,68,8.2,"874,371",ID-179,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/toy_story/,01 Aug 2000,"$216,900,000",Universal Pictures,,True
242,A Night at the Opera,2017,R,14 Oct 1994,136 min,"Biography, Drama","Danny Boyle, Loveleen Tandan","Byron Howard (story by), Rich Moore (story by), Jared Bush (story by), Jim Reardon (story by), Josie Trinidad (story by), Phil Johnston (story by), Jennifer Lee (story by), Jared Bush (screenplay), Phil Johnston (screenplay)","Ellen Burstyn, Matthew McConaughey, Mackenzie Foy, John Lithgow",A spoiled heiress running away from her family is helped by a man who is actually a reporter in need of a story.,"English, German, Russian",USA,Nominated for 1 Oscar. Another 9 wins & 29 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzYzMjE3MF5BMl5BanBnXkFtZTgwNDExMDY0MzE@._V1_SX300.jpg,Internet Movie Database,8.1/10,80,8.0,"83,328",ID-180,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/jaws/,,,MGM,,True
60,The Pianist,2003,R,01 Oct 1999,133 min,"Adventure, Drama, War",John Sturges,George Lucas,"John Wayne, James Stewart, Vera Miles, Lee Marvin","A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max.","English, Hindi, French",USA,Won 2 Oscars. Another 9 wins & 5 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTA5OTAzMl5BMl5BanBnXkFtZTgwNjA5MDc3NjE@._V1_SX300.jpg,Internet Movie Database,8.5/10,,8.4,"874,371",ID-181,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/v_for_vendetta/,07 Sep 1999,"$67,115,062",Warner Home Video,,True
137,Lion,1953,PG,08 Dec 2006,146 min,"Biography, Drama, War",Tim Burton,"Rhett Reese, Paul Wernick","Dustin Hoffman, Tom Cruise, Valeria Golino, Gerald R. Molen","Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in New York City while fighting crime as his superhero alter ego Spider-Man when a new threat emerges.","English, German, French",UK,Won 8 Oscars. Another 27 wins & 20 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDkwMTk5N15BMl5BanBnXkFtZTYwODg3MDk2._V1_SX300.jpg,Internet Movie Database,8.7/10,79,8.3,"592,039",ID-182,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/back_to_the_future/,27 Aug 1997,,Paramount Pictures,,True
129,Raiders of the Lost Ark,1993,G,03 Jul 1991,131 min,"Crime, Drama, Mystery","Pete Docter, Bob Peterson","George Miller, Brendan McCarthy, Nick Lathouris","Humphrey Bogart, Mary Astor, Gladys George, Peter Lorre","In Chicago in September 1936, a young con man seeking revenge for his murdered partner teams up with a master of the big con to win a fortune from a criminal banker.","English, Arabic","USA, UK",Nominated for 2 Oscars. Another 5 wins & 36 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNGNiNmU2YTMtZmU4OS00MjM0LTlmYWUtMjVlYjAzYjE2N2RjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Internet Movie Database,8.3/10,,8.1,"298,035",ID-183,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/lock_stock_and_two_smoking_barrels/,15 Jun 2010,,Paramount/DWA,,True
141,Twelve Monkeys,2012,PG,18 Nov 1994,120 min,"Adventure, Drama, Thriller","Andrew Stanton, Lee Unkrich","Mary Chase (from the Pulitzer Prize Play by), Mary Chase (screenplay), Oscar Brodney (screenplay)","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello",A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,"English, Irish, Scottish Gaelic",USA,Nominated for 1 Oscar. Another 7 wins & 9 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MTk3MDQ1N15BMl5BanBnXkFtZTcwMzI4NzA2NQ@@._V1_SX300.jpg,Internet Movie Database,8.0/10,74,8.1,"791,579",ID-184,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/shining/,27 Aug 1997,"$13,600,000",Sony Pictures,,True
211,To Kill a Mockingbird,1921,G,25 Feb 1994,113 min,"Crime, Film-Noir, Thriller",Damien Chazelle,"Sidney Buchman (screen play), Lewis R. Foster (story)","James Stewart, Lee Remick, Ben Gazzara, Arthur O'Connell",Lion cub and future king Simba searches for his identity. His eagerness to please others and penchant for testing his boundaries sometimes gets him into trouble.,English,"Germany, USA",Nominated for 1 Oscar. Another 25 wins & 34 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BODg4NzA0MTktOGU5ZS00ODlkLWE3ZmQtYjAzNjNmM2E3NmEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.3/10,,8.0,"527,053",ID-185,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the-gold-rush/,19 Mar 2002,,Warner Bros. Pictures,http://www.foxsearchlight.com/slumdogmillionaire/,True
9,The Avengers,1996,UNRATED,01 Apr 2005,115 min,"Drama, War",Joseph L. Mankiewicz,"Stanley Kubrick (screenplay), Arthur C. Clarke (screenplay)","Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans","A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max.","English, German, French","USA, India, United Arab Emirates",Nominated for 1 BAFTA Film Award. Another 13 wins & 7 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYTNhZDFkN2ItMmZjNy00ODUwLTk1Y2MtMDZhYTA2N2MyNDU5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.7,"189,098",ID-186,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/trainspotting/,29 Aug 2000,"$216,900,000",Warner Home Video,http://www.thegreenmile.com,True
135,Rain Man,2010,R,,139 min,"Drama, War",Martin Scorsese,"Donald Ogden Stewart (screen play), Philip Barry (based on the play by)","Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta",Crooks plan and execute a daring race-track robbery.,"English, Swahili, Xhosa, Zulu",USA,,https://images-na.ssl-images-amazon.com/images/M/MV5BN2Y2OWU4MWMtNmIyMy00YzMyLWI0Y2ItMTcyZDc3MTdmZDU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,9.2/10,74,8.2,"274,216",ID-187,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/indiana_jones_and_the_last_crusade/,07 Sep 2004,,MGM,http://unchainedmovie.com/,True
102,Back to the Future,1978,PG-13,03 Nov 1999,129 min,"Mystery, Thriller",Richard Attenborough,"Quentin Tarantino (stories), Roger Avary (stories), Quentin Tarantino","Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams","When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.","English, French, Italian",USA,,https://images-na.ssl-images-amazon.com/images/M/MV5BZGY5Y2RjMmItNDg5Yy00NjUwLThjMTEtNDc2OGUzNTBiYmM1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.0/10,85,8.3,"249,067",ID-188,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/blood_diamond/,19 Jun 2001,,Twentieth Century Fox,http://www.kingsspeech.com/,True
187,The Wolf of Wall Street,1982,PG-13,18 Dec 2015,99 min,"Drama, Romance",Henry Koster,"J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Stephen Sinclair (screenplay), Peter Jackson (screenplay)","Matt Damon, Ben Affleck, Stellan Skarsgård, John Mighton",A man juggles searching for his wife's murderer and keeping his short-term memory loss from being an obstacle.,English,USA,Won 4 Oscars. Another 15 wins & 25 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMGEyNzhkYzktMGMyZS00YzRiLWJlYjktZjJkOTU5ZDY0ZGI4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,Internet Movie Database,8.8/10,,8.1,"33,877",ID-189,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1198124-shutter_island/,25 Jun 2002,"$34,126,138",Dreamworks Distribution LLC,,True
76,The Lost Weekend,2004,UNRATED,16 Jul 2010,129 min,"Adventure, Family, Fantasy","Stanley Donen, Gene Kelly","Stanley Kubrick (screenplay), Anthony Burgess (novel)","Cary Grant, Eva Marie Saint, James Mason, Jessie Royce Landis","A bitter, aging couple, with the help of alcohol, use a young couple to fuel anguish and emotional pain towards each other.",English,USA,Nominated for 4 Oscars. Another 5 wins & 7 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.0/10,79,8.3,"862,078",ID-190,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/dead_poets_society/,05 Oct 2004,"$448,130,642",DreamWorks SKG,,True
27,Rebecca,2009,UNRATED,03 Nov 1999,137 min,Drama,William Wyler,"Richard Condon (based upon a novel by), George Axelrod (screenplay)","Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy","When two escaping American World War II prisoners are killed, the German POW camp barracks black marketeer, J.J. Sefton, is suspected of being an informer.","English, Russian",USA,Nominated for 4 Oscars. Another 9 wins & 17 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.8/10,65,8.5,"194,970",ID-191,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/terminator/,30 Nov 1999,"$292,979,556",Fox Searchlight Pictures,http://www.intothewild.com/,True
8,Sin City,1986,PG-13,20 Jul 1988,124 min,"Crime, Film-Noir, Mystery",Billy Wilder,"Stefan Zweig (inspired by the writings of), Wes Anderson (screenplay), Wes Anderson (story), Hugo Guinness (story)","Marlon Brando, Martin Sheen, Robert Duvall, Frederic Forrest",A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,English,USA,Nominated for 2 Oscars. Another 50 wins & 96 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_SX300.jpg,Internet Movie Database,8.0/10,53,8.7,"360,941",ID-192,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the_amazing_spider_man_3/,16 May 2000,"$94,240,635",New Line Cinema,,True
20,Stand by Me,1997,R,06 Feb 1921,103 min,Drama,Sidney Lumet,"Gillian Flynn (screenplay), Gillian Flynn (novel)","Humphrey Bogart, Ingrid Bergman, Paul Henreid, Claude Rains",Two Western bank/train robbers flee to Bolivia when the law gets too close.,"English, French",USA,8 wins & 62 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZGY5Y2RjMmItNDg5Yy00NjUwLThjMTEtNDc2OGUzNTBiYmM1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.5/10,,8.6,"249,067",ID-193,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/gran_torino/,25 May 2004,"$45,299,680",Sony Pictures,,True
24,Judgment at Nuremberg,2004,APPROVED,17 Aug 1979,124 min,"Adventure, Drama, Sci-Fi",Francis Ford Coppola,Aaron Guzikowski,"Bob Geldof, Christine Hargreaves, James Laurenson, Eleanor David","A film that explores the dark and miserable town, Basin City, and tells the story of three different people, all caught up in violent corruption.",English,USA,Won 4 Oscars. Another 63 wins & 83 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjFiZDg3MDgtOTdiNC00ZGFiLWIyN2ItNDhkNGI5ZThkOTE3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.7/10,66,8.6,"724,665",ID-194,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/shawshank_redemption/,11 Dec 2007,,Warner Bros. Pictures,http://www.thebourneultimatum.com/,True
66,Taxi Driver,1993,R,11 Apr 1952,188 min,"Comedy, Drama",Robert Mulligan,"Roderick Thorp (novel), Jeb Stuart (screenplay), Steven E. de Souza (screenplay)","Adrien Brody, Emilia Fox, Michal Zebrowski, Ed Stoppard","When the menace known as the Joker emerges from his mysterious past, he wreaks havoc and chaos on the people of Gotham, the Dark Knight must accept one of the greatest psychological and physical tests of his ability to fight injustice.",English,USA,Won 1 Oscar. Another 9 wins & 12 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.3/10,88,8.3,"529,034",ID-195,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/untitled_boston_globe_project/,10 May 2010,,Lionsgate,http://www.grandbudapesthotel.com/,True
69,Witness for the Prosecution,1950,APPROVED,21 Sep 1990,102 min,"Drama, War",Tom Hooper,Ernest Lehman (screenplay),"Tommy Lee Jones, Javier Bardem, Josh Brolin, Woody Harrelson",A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,English,USA,Won 5 Oscars. Another 17 wins & 26 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNGNiNmU2YTMtZmU4OS00MjM0LTlmYWUtMjVlYjAzYjE2N2RjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Internet Movie Database,8.3/10,,8.3,"461,331",ID-196,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/some_like_it_hot/,11 Jul 2000,"$448,130,642",Warner Bros. Pictures,http://www.foxmovies.com/movies/the-revenant,True
54,The Terminator,1979,NOT RATED,14 Oct 1994,178 min,"Drama, War",Stanley Kubrick,"Graham Greene (by), Graham Greene (screen play)","Charlton Heston, Jack Hawkins, Haya Harareet, Stephen Boyd","Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.","English, Spanish",USA,Nominated for 1 Oscar. Another 11 wins & 21 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2ZThkOGItZGY5YS00MDYwLTkyOTAtNDRmZWIwMGRhYTc0L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.1/10,100,8.2,"68,128",ID-197,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/green_mile/,07 Sep 1999,,Warner Home Video,http://www.findamazingamy.com/,True
1,Heat,2017,R,28 Aug 1998,133 min,"Mystery, Romance, Thriller",Alfred Hitchcock,"Graham Moore, Andrew Hodges (book)","Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera","The story of 'Frank Abagnale Jr., before his 19th birthday, successfully forged millions of dollars' worth of checks while posing as a Pan Am pilot, a doctor, and legal prosecutor as a seasoned and dedicated FBI agent pursues him.",English,USA,Nominated for 2 Oscars. Another 26 wins & 61 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzQyNTc1M15BMl5BanBnXkFtZTYwMjExNjc3._V1_SX300.jpg,Internet Movie Database,8.0/10,84,8.8,"1,427,451",ID-198,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/beautiful_mind/,28 Apr 1998,"$47,611,331",Warner Bros. Pictures,http://movies.go.com/moviesdynamic/movies/movie?id=505420,True
246,It Happened One Night,2009,PG-13,23 Apr 2004,68 min,"Action, Biography, Drama",Sergio Leone,Ernest Lehman,"Stephen Baldwin, Gabriel Byrne, Benicio Del Toro, Kevin Pollak","Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a wookiee and two droids to save the galaxy from the Empire's world-destroying battle-station, while also attempting to rescue Princess Leia from the evil Darth Vader.",English,USA,Won 2 BAFTA Film Awards. Another 1 win & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BNjI5N2Y4YWEtYThmOC00ODA0LTlhMGYtNmE3MmVmNjNhYWQyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Internet Movie Database,8.4/10,,8.0,"442,704",ID-199,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1003755-cat_on_a_hot_tin_roof/,19 Sep 1995,"$381,000,185",United Artists,http://www.sonypictures.com/movies/bigfish/index.html,True
